Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedencia- Visitantes nacionales,Zona procedencia- Visitantes internacionales,Sexo,Edad,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Tiempo de estancia,Rango de Tiempo de estancia
1061,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,64,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1062,07/02/2017,Julio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,35,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,15,Más de 10 noches
1063,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Masculino,50,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1064,07/02/2017,Julio,Colombia,Rozo,Nacional,Occidente,N/A,Masculino,52,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,,No responde
1065,07/02/2017,Julio,Colombia,Medellin,Nacional,Centro,N/A,Masculino,63,Más de 45 años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,5,4 - 6 Noches
1066,07/02/2017,Julio,Colombia,Popayán,Nacional,Occidente,N/A,Femenino,26,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,,No responde
1067,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,39,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1068,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Masculino,28,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1069,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Masculino,37,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1070,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Masculino,39,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1071,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Masculino,44,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1072,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,19,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1073,07/02/2017,Julio,Brasil,No responde,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,10,7 - 10 Noches
1074,07/02/2017,Julio,Francia,No responde,Extranjero,N/A,Europa,Femenino,25,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
1075,07/02/2017,Julio,Francia,No responde,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
1076,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,45,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1077,07/02/2017,Julio,Colombia,Barranquilla,Nacional,Norte,N/A,Masculino,30,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
1078,07/02/2017,Julio,Colombia,Barranquilla,Nacional,Norte,N/A,Femenino,25,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
1079,07/02/2017,Julio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,43,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,30,Más de 10 noches
1080,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Masculino,64,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1081,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,50,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1082,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,27,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1083,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Masculino,43,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1084,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,25,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1085,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,54,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
1086,07/02/2017,Julio,Colombia,Cali,Local,Occidente,N/A,Femenino,37,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
