Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedencia- Visitantes nacionales,Zona procedencia- Visitantes internacionales,Sexo,Edad,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Tiempo de estancia,Rango de Tiempo de estancia
1054,08/31/2016,Agosto,Argentina,Bahia Blanca,Extranjero,N/A,America Latina,Masculino,29,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1055,08/31/2016,Agosto,Alemania,Hamburgo,Extranjero,N/A,Europa,Masculino,25,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre particular,N/A,N/A
1056,08/31/2016,Agosto,México,México,Extranjero,N/A,America Latina,Masculino,21,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
1057,01/09/2016,Septiembre,Ecuador,Quito,Extranjero,N/A,America Latina,Femenino,21,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre particular,N/A,N/A
1058,01/09/2016,Septiembre,Ecuador,Quito,Extranjero,N/A,America Latina,Femenino,22,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre particular,N/A,N/A
1059,01/09/2016,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,48,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1060,01/09/2016,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,45,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1061,01/09/2016,Septiembre,Estados Unidos,New York,Extranjero,N/A,Norteamerica,Femenino,54,Más de 45 años,Cultural,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1062,01/09/2016,Septiembre,Alemania,No responde,Extranjero,N/A,Europa,Masculino,24,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
1063,01/09/2016,Septiembre,Alemania,Munich,Extranjero,N/A,Europa,Masculino,50,Más de 45 años,Cultural,N/A,Alemán,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1064,01/09/2016,Septiembre,Suiza,Zúrich,Extranjero,N/A,Europa,Masculino,45,21 - 45 años,Cultural,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1065,03/09/2016,Septiembre,México,México,Extranjero,N/A,America Latina,Femenino,-,N/A,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1066,03/09/2016,Septiembre,Alemania,Bremen,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1067,03/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,28,21 - 45 años,Turismo rural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1068,03/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,27,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1069,04/09/2016,Septiembre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Femenino,21,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1070,04/09/2016,Septiembre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1071,04/09/2016,Septiembre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1072,04/09/2016,Septiembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,No responde,N/A,N/A
1073,05/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,40,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1074,05/09/2016,Septiembre,Finlandia,No responde,Extranjero,N/A,Europa,Masculino,50,Más de 45 años,Cultural,N/A,No responde,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1075,05/09/2016,Septiembre,Alemania,Trizona,Extranjero,N/A,Europa,Masculino,-,N/A,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
1076,05/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,30,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1077,05/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1078,05/09/2016,Septiembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,34,21 - 45 años,Cultural,N/A,Alemán,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1079,05/09/2016,Septiembre,Guatemala,No responde,Extranjero,N/A,America Latina,Femenino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,No responde,N/A,N/A
1080,05/09/2016,Septiembre,Guatemala,No responde,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,No responde,N/A,N/A
1081,06/09/2016,Septiembre,Colombia,Medellín,Nacional,Centro,N/A,Femenino,27,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda turística,N/A,Terrestre público,N/A,N/A
1082,06/09/2016,Septiembre,Israel,Israel,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Visita parientes o amigos,N/A,Otro,Hebreo,Hostal,N/A,Terrestre público,N/A,N/A
1083,07/09/2016,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,69,Más de 45 años,Cultural,N/A,Francés,N/A,Vivienda turística,N/A,No responde,N/A,N/A
1084,07/09/2016,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,47,Más de 45 años,Cultural,N/A,Francés,N/A,Vivienda turística,N/A,No responde,N/A,N/A
1085,07/09/2016,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,75,Más de 45 años,Cultural,N/A,Francés,N/A,Vivienda turística,N/A,No responde,N/A,N/A
1086,07/09/2016,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,73,Más de 45 años,Cultural,N/A,Francés,N/A,Vivienda turística,N/A,No responde,N/A,N/A
1087,07/09/2016,Septiembre,Italia,No responde,Extranjero,N/A,Europa,Femenino,28,21 - 45 años,Cultural,N/A,Italiano,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1088,07/09/2016,Septiembre,España,No responde,Extranjero,N/A,Europa,Masculino,22,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1089,07/09/2016,Septiembre,Inglaterra,No responde,Extranjero,N/A,Europa,Masculino,26,21 - 45 años,Cultural,N/A,Inglés,N/A,Vivienda turística,N/A,Terrestre público,N/A,N/A
1090,07/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,32,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1091,08/09/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,63,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1092,08/09/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,60,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1093,08/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,34,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1094,08/09/2016,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Cultural,N/A,Francés,N/A,Vivienda turística,N/A,No responde,N/A,N/A
1095,08/09/2016,Septiembre,Camboya,No responde,Extranjero,N/A,Asia,Femenino,40,21 - 45 años,Cultural,N/A,Otro,Camboyano,Hotel,N/A,Aéreo,N/A,N/A
1096,08/09/2016,Septiembre,Canadá,No responde,Extranjero,N/A,Norteamerica,Masculino,26,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
1097,09/09/2016,Septiembre,España,Bilbao,Extranjero,N/A,Europa,Masculino,33,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1098,09/09/2016,Septiembre,Perú,Trujillo,Extranjero,N/A,America Latina,Masculino,30,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1099,09/09/2016,Septiembre,Francia,Bayonne,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1100,09/09/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,37,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1101,09/09/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,37,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1102,09/09/2016,Septiembre,Francia,Bordeaux,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Cultural,N/A,Francés,N/A,Otros,N/A,Aéreo,N/A,N/A
1103,09/09/2016,Septiembre,Francia,Dunkerque,Extranjero,N/A,Europa,Masculino,39,21 - 45 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1104,09/09/2016,Septiembre,México,México,Extranjero,N/A,America Latina,Femenino,21,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda turística,N/A,Aéreo,N/A,N/A
1105,09/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,53,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1106,11/09/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,27,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1107,11/09/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1108,10/09/2016,Septiembre,Australia,No responde,Extranjero,N/A,Oceania,Masculino,24,21 - 45 años,Cultural,N/A,No responde,N/A,Hostal,N/A,Aéreo,N/A,N/A
1109,10/09/2016,Septiembre,Venezuela,Tumero,Extranjero,N/A,America Latina,Masculino,38,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,No responde,N/A,N/A
1110,10/09/2016,Septiembre,Paraguay,No responde,Extranjero,N/A,America Latina,Masculino,29,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,No responde,N/A,N/A
1111,10/09/2016,Septiembre,Colombia,Santa Marta,Nacional,Norte,N/A,Femenino,64,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1112,10/09/2016,Septiembre,Colombia,Santa Marta,Nacional,Norte,N/A,Masculino,65,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1113,10/09/2016,Septiembre,México,No responde,Extranjero,N/A,America Latina,Masculino,33,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
1114,10/09/2016,Septiembre,Canadá,No responde,Extranjero,N/A,America Latina,Masculino,23,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
1115,12/09/2016,Septiembre,Brasil,Sao Pablo,Extranjero,N/A,America Latina,Femenino,28,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Aéreo,N/A,N/A
1116,12/09/2016,Septiembre,Brasil,Sao Pablo,Extranjero,N/A,America Latina,Femenino,25,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,No responde,N/A,N/A
1117,12/09/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,75,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
1118,12/09/2016,Septiembre,España,No responde,Extranjero,N/A,Europa,Femenino,34,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
1119,12/09/2016,Septiembre,Polonia,Cracovia,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Cultural,N/A,Otro,Polaco,Hostal,N/A,Aéreo,N/A,N/A
1120,12/09/2016,Septiembre,Polonia,Cracovia,Extranjero,N/A,Europa,Femenino,22,21 - 45 años,Cultural,N/A,Otro,Polaco,Hostal,N/A,Aéreo,N/A,N/A
1121,12/09/2016,Septiembre,Colombia,Cucuta,Nacional,Norte,N/A,Femenino,56,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1122,12/09/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,31,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1123,12/09/2016,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,25,21 - 45 años,Cultural,N/A,Francés,N/A,Vivienda turística,N/A,No responde,N/A,N/A
1124,09/13/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,20,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1125,09/13/2016,Septiembre,España,Madrid,Extranjero,N/A,Europa,Masculino,41,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
1126,09/13/2016,Septiembre,España,Madrid,Extranjero,N/A,Europa,Masculino,37,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,No responde,N/A,N/A
1127,09/13/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,24,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1128,09/13/2016,Septiembre,Inglaterra,No responde,Extranjero,N/A,Europa,Masculino,58,Más de 45 años,Cultural,N/A,Inglés,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1129,09/13/2016,Septiembre,Inglaterra,Colchester,Extranjero,N/A,Europa,Femenino,58,Más de 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1130,09/13/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda turística,N/A,Terrestre público,N/A,N/A
1131,09/13/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,18,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda turística,N/A,Terrestre público,N/A,N/A
1132,09/13/2016,Septiembre,México,México,Extranjero,N/A,America Latina,Masculino,38,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1133,09/13/2016,Septiembre,Colombia,Cucuta,Nacional,Norte,N/A,Masculino,42,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1134,09/15/2016,Septiembre,Suiza,No responde,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1135,09/15/2016,Septiembre,Estados Unidos,Miami,Extranjero,N/A,Norteamerica,Masculino,50,Más de 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,N/A,N/A
1136,09/15/2016,Septiembre,España,Salamanca,Extranjero,N/A,Europa,Masculino,46,Más de 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1137,09/15/2016,Septiembre,Francia,Bordeaux,Extranjero,N/A,Europa,Femenino,24,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1138,09/15/2016,Septiembre,Holanda,Nairobi,Extranjero,N/A,Europa,Femenino,46,Más de 45 años,Cultural,N/A,Otro,Holandes,Hostal,N/A,Terrestre público,N/A,N/A
1139,09/16/2016,Septiembre,Corea del Norte,No responde,Extranjero,N/A,Asia,Femenino,26,21 - 45 años,Cultural,N/A,Otro,Coreano,Vivienda turística,N/A,Aéreo,N/A,N/A
1140,09/16/2016,Septiembre,Suiza,No responde,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Cultural,N/A,Inglés,N/A,Vivienda turística,N/A,Aéreo,N/A,N/A
1141,09/16/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1142,09/16/2016,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,22,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
1143,09/17/2016,Septiembre,Francia,Paris,Extranjero,N/A,Europa,Femenino,21,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
1144,09/17/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,44,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1145,09/17/2016,Septiembre,España,No responde,Extranjero,N/A,Europa,Femenino,32,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1146,09/17/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,60,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1147,09/18/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,59,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1148,09/19/2016,Septiembre,Bélgica,Louvain la Neuve,Extranjero,N/A,Europa,Femenino,28,21 - 45 años,Turismo rural,N/A,Otro,neerlandés,Hostal,N/A,Terrestre público,N/A,N/A
1149,09/19/2016,Septiembre,Bélgica,Louvain la Neuve,Extranjero,N/A,Europa,Masculino,26,21 - 45 años,Cultural,N/A,Otro,neerlandés,Hostal,N/A,Terrestre público,N/A,N/A
1150,09/19/2016,Septiembre,Perú,No responde,Extranjero,N/A,America Latina,Femenino,47,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1151,09/20/2016,Septiembre,Alemania,Munich,Extranjero,N/A,Europa,Femenino,20,0 - 20 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1152,09/20/2016,Septiembre,Alemania,Munich,Extranjero,N/A,Europa,Femenino,20,0 - 20 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1153,09/20/2016,Septiembre,Panamá,Las Tablas,Extranjero,N/A,America Latina,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
1154,09/20/2016,Septiembre,España,Tres Cantos,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
1155,09/21/2016,Septiembre,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Femenino,68,Más de 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,N/A,N/A
1156,09/21/2016,Septiembre,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Masculino,14,0 - 20 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,N/A,N/A
1157,09/21/2016,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,48,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1158,09/21/2016,Septiembre,Ecuador,No responde,Extranjero,N/A,America Latina,Femenino,32,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1159,09/21/2016,Septiembre,Canadá,Quebec,Extranjero,N/A,America Latina,Femenino,50,Más de 45 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1160,09/21/2016,Septiembre,Canadá,Quebec,Extranjero,N/A,America Latina,Femenino,20,0 - 20 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1161,09/21/2016,Septiembre,Colombia,Neiva,Nacional,Centro,N/A,Masculino,49,Más de 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1162,09/22/2016,Septiembre,Ecuador,Guayaquil,Extranjero,N/A,America Latina,Femenino,25,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1163,09/22/2016,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,50,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1164,09/22/2016,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,48,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1165,09/22/2016,Septiembre,Alemania,No responde,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Recreacional o vacacional,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
1166,09/22/2016,Septiembre,México,No responde,Extranjero,N/A,America Latina,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1167,09/22/2016,Septiembre,Chile,No responde,Extranjero,N/A,America Latina,Masculino,40,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1168,09/22/2016,Septiembre,Chile,No responde,Extranjero,N/A,America Latina,Masculino,29,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1169,09/23/2016,Septiembre,Uruguay,Montevideo,Extranjero,N/A,America Latina,Femenino,25,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1170,09/23/2016,Septiembre,Estados Unidos,Los Angeles,Extranjero,N/A,Norteamerica,Masculino,52,Más de 45 años,Turismo rural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
1171,09/23/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,22,21 - 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1172,09/23/2016,Septiembre,México,México,Extranjero,N/A,America Latina,Masculino,33,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda turística,N/A,Aéreo,N/A,N/A
1173,09/23/2016,Septiembre,Brasil,Porto Alegre,Extranjero,N/A,America Latina,Femenino,30,21 - 45 años,Cultural,N/A,Portugues,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1174,09/23/2016,Septiembre,Brasil,Porto Alegre,Extranjero,N/A,America Latina,Masculino,29,21 - 45 años,Cultural,N/A,Portugues,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1175,09/24/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,47,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1176,09/24/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,51,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1177,09/24/2016,Septiembre,Ecuador,Quito,Extranjero,N/A,America Latina,Masculino,53,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1178,09/24/2016,Septiembre,Ecuador,Quito,Extranjero,N/A,America Latina,Femenino,38,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda turística,N/A,Aéreo,N/A,N/A
1179,09/24/2016,Septiembre,Italia,Roma,Extranjero,N/A,Europa,Femenino,49,Más de 45 años,Cultural,N/A,Italiano,N/A,Hotel,N/A,Aéreo,N/A,N/A
1180,09/25/2016,Septiembre,Ecuador,Quito,Extranjero,N/A,America Latina,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre particular,N/A,N/A
1181,09/25/2016,Septiembre,Italia,Roma,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Cultural,N/A,Italiano,N/A,Hostal,N/A,Aéreo,N/A,N/A
1182,09/25/2016,Septiembre,Canadá,Quebec,Extranjero,N/A,America Latina,Masculino,26,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
1183,09/25/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,35,21 - 45 años,Negocios y motivos profesionales,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,N/A,N/A
1184,09/25/2016,Septiembre,España,Madrid,Extranjero,N/A,Europa,Masculino,43,21 - 45 años,Negocios y motivos profesionales,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1185,09/26/2016,Septiembre,Francia,Paris,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1186,09/27/2016,Septiembre,Chile,Santiago,Extranjero,N/A,America Latina,Femenino,27,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
1187,09/27/2016,Septiembre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Masculino,55,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
1188,09/27/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,17,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1189,09/27/2016,Septiembre,Colombia,Pradera,Nacional,Occidente,N/A,Femenino,19,0 - 20 años,Cultural,N/A,Español,N/A,Ninguno,N/A,Terrestre público,Paso,Paso
1190,09/27/2016,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
1191,09/27/2016,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,66,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,4,4 a 6 Noches
